-3.944969301310449761e-02,-1.635617330299683064e-02,9.459947868794095494e-02
-2.241859067478847722e-02,-2.318548344464887306e-02,9.459828198783348796e-02
-6.718622195357712434e-02,-3.839712385893004343e-02,9.460118563764281785e-02
-2.542395649630129276e-02,6.426941313176559589e-02,9.459925489027649903e-02
-4.859118143993010341e-02,-6.011137770211223003e-02,9.460073293681513229e-02
-5.833609123234044513e-02,-2.764839157373039785e-02,9.460053131959117456e-02
-2.472019697452173051e-02,1.354365327350223053e-02,9.459899122227234669e-02
-7.598896502432798961e-02,-7.950613763481542348e-03,9.460007350998185516e-02
-2.967089321465739629e-02,6.657550183305028201e-03,9.459867503586409654e-02
-4.002630402537744880e-02,-2.891551587790464756e-02,9.459772838508855031e-02
-7.705013414062053534e-02,-2.215264172251426786e-02,9.459849519166606269e-02
-1.693410097567803890e-02,2.305923023104370848e-02,9.459581841840843108e-02
-5.294454573485390253e-02,-3.010291934350793272e-02,9.459692548659169586e-02
-4.791011569759508898e-02,-1.277099483182725197e-02,9.459610145989116869e-02
-1.359902872966956174e-02,-1.830807169292034868e-03,9.459413178956976864e-02
-6.203478368431796647e-02,-3.858601190296413741e-02,9.459517249650864490e-02
-1.341601213840175159e-02,8.727556380296940669e-03,9.459299799389914165e-02
-3.493327218283014818e-02,-2.056512783626261720e-02,9.459323726485037442e-02
-4.549119706297839738e-02,-4.124577363564554955e-02,9.459338981108933453e-02
2.076718520302057482e-03,3.283386227392299378e-02,9.459056789925618380e-02
-4.975050995672472554e-02,-2.166359366442217188e-02,9.459250355324085036e-02
-1.765788568291232902e-02,-1.899339445003495053e-02,9.459044029019900157e-02
-1.565570346405955812e-02,-1.822401748156449522e-02,9.459016107470288870e-02
-5.553349570757980941e-02,-2.174737140161958279e-02,9.459102695557126961e-02
-2.249128543374627823e-03,5.926381819923040584e-03,9.458854290129264930e-02
-3.766476172343671824e-02,-1.180630907289208394e-02,9.458965074546175911e-02
-3.814778012078667846e-02,-3.237327158025208457e-02,9.458939082062908787e-02
-1.001642120456279657e-02,6.091280963981121621e-03,9.458738287942419776e-02
-6.328292278764800771e-02,-3.883878769302147316e-02,9.458929644915012314e-02
-2.167493742136126361e-02,-2.509844150676805892e-03,9.458718628889292712e-02
-3.374686182510071297e-02,2.966596886542204395e-03,9.458725032039508318e-02
-5.862819734140360672e-02,-4.451740606398774808e-02,9.458793351428571028e-02
-2.331504522900378074e-02,1.426997954150409711e-02,9.458558912029310650e-02
-6.304008777385866624e-02,-2.347281517789327060e-02,9.458687631123048611e-02
-4.313859655344826072e-02,-3.799338257656272727e-02,9.458560693624981641e-02
-3.148506459410303077e-02,1.146241153180604586e-02,9.458485357014245754e-02
-6.857451680581352904e-02,-2.141424782770793775e-02,9.458526839844286216e-02
-3.052325618650129219e-02,1.909212083785140476e-03,9.458353532584772017e-02
-4.973159200728913265e-02,-2.325594171439429592e-02,9.458387110922246432e-02
-5.019805995898536655e-02,-4.716666175799987676e-02,9.458296442526044345e-02
-2.837598324560153609e-02,1.467882848858086987e-02,9.458171743683176091e-02
-5.607059081885275298e-02,-1.616240467628309377e-02,9.458196521311137972e-02
