z,x,y
7,20,-3.383215196515592
7,21,-2.3945845947508344
7,22,-2.1395321194535537
7,23,-2.18014734750759
7,24,-2.114403443418328
7,25,-2.071798034979582
7,26,-1.971368385733754
7,27,-1.6928221064162783
7,28,-1.4855318196802583
7,29,-1.4107036525121721
7,30,-1.3180574594723293
7,31,-1.3456580694893785
7,32,-1.5121319707380525
7,33,-1.4925291070749545
7,34,-1.3985518811022435
7,35,-1.7600742417211883
7,36,-2.476713649206733
7,37,-2.8592679686816447
7,38,-2.7348136462589863
7,39,-2.542643518066041
7,40,-2.4818048447731793
7,41,-2.394278350468393
7,42,-2.2137822962330542
7,43,-1.9505266586286496
7,44,-1.6107066190066703
7,45,-1.2649228521164542
7,46,-0.7923745526950848
7,47,0.06029656358832446
7,48,1.1195680664295387
7,49,1.9729002069502344
7,50,2.550341964297551
8,0,-6.218394585013773
8,1,-7.840252508490489
8,2,-7.013620237174147
8,3,-6.62437988183338
8,4,-5.960285836294681
8,5,-4.709873934489208
8,6,-4.3444936347699405
8,7,-4.403557974872834
8,8,-3.934230679211437
8,9,-3.5719480113349578
8,10,-3.1845883607652765
8,11,-2.319093161449379
8,12,-2.0439012486456156
8,13,-2.443956808305939
8,14,-2.126364532119561
8,15,-1.5084657375748434
8,16,-1.9542463596803656
8,17,-2.9434171479074798
8,18,-3.425498285112413
8,19,-3.303930727947447
8,20,-2.6175623973609
8,21,-1.7471201120917392
8,22,-1.4279578729613607
8,23,-1.4750167435350103
8,24,-1.2821370986234426
8,25,-1.002417364530061
8,26,-0.8317310326209968
8,27,-0.6139805007662239
8,28,-0.4905148007338144
8,29,-0.5896549705999894
8,30,-0.7242851450454056
8,31,-0.9071661227675626
8,32,-1.186350036380108
8,33,-1.3878691777912406
8,34,-1.608051856582282
8,35,-2.029254741259527
8,36,-2.3852848958469
8,37,-2.473093159369685
8,38,-2.5099957591285325
8,39,-2.5983587896880014
8,40,-2.6160564689037358
8,41,-2.5123339291037303
8,42,-2.248134408213396
8,43,-1.8080428412680831
8,44,-1.2970743717200313
8,45,-0.7826393542136746
8,46,-0.2682520997176878
8,47,0.27221520128658927
8,48,0.9747042590450642
8,49,1.8022578373825517
8,50,2.403166864119277
9,0,-5.179662147327934
9,1,-6.574202837074133
9,2,-5.430165784891025
9,3,-4.998359439414167
9,4,-4.7547959786524885
9,5,-4.0387628075482445
9,6,-4.020960254544668
9,7,-4.241683229966099
9,8,-3.769536653207786
9,9,-3.3330081386614925
9,10,-2.944664472191379
9,11,-2.079471799994718
9,12,-1.7106413033358074
9,13,-2.0594891618771825
9,14,-1.8117768026136356
9,15,-1.1853569859839082
9,16,-1.315863891985562
9,17,-1.7963820645864428
9,18,-2.073293601483704
9,19,-2.33837991074712
9,20,-2.2197076588933977
9,21,-1.5678035089444318
9,22,-1.1707928415526083
9,23,-1.1277304784567648
9,24,-0.8500563575395089
9,25,-0.45298748090984403
9,26,-0.26895037174878805
9,27,-0.25128078878662286
9,28,-0.3980177528671597
9,29,-0.5866778317584528
9,30,-0.6227621745006988
9,31,-0.6977585912254111
9,32,-0.9193840716937769
9,33,-1.1698315382732862
9,34,-1.606685983155668
9,35,-2.1564608589868506
9,36,-2.386083405134943
9,37,-2.455721960450833
9,38,-2.6898808045090625
9,39,-2.75218626947063
9,40,-2.535075333304005
9,41,-2.402536474980548
9,42,-2.2234126591081145
9,43,-1.7388350826724543
9,44,-1.1426469761479812
9,45,-0.5193379068563909
9,46,0.06955445037110852
9,47,0.3914675525006202
9,48,0.7028967807813468
9,49,1.2598839460188922
9,50,1.6064561422624257
10,0,-4.904606639627893
10,1,-6.119759325596326
10,2,-4.9776101005512245
10,3,-4.5976178880315715
10,4,-4.590578228071282
10,5,-4.148682791314243
10,6,-4.162691722533952
10,7,-4.393824637686331
10,8,-4.078521056362485
10,9,-3.678167728929258
10,10,-3.184867775986675
10,11,-2.3172598331602554
10,12,-1.97170917765601
10,13,-2.1954506533202025
10,14,-1.8024614246602564
10,15,-1.1698451392339024
10,16,-1.2847642991048691
10,17,-1.4552359703041433
10,18,-1.257360029858907
10,19,-1.4672857253946283
10,20,-1.8262961810809533
10,21,-1.5309255467181786
10,22,-1.079968186128242
10,23,-1.0509909831446074
10,24,-1.084144832044299
10,25,-0.9649952147350301
10,26,-0.7835645471277337
10,27,-0.5396586912162948
10,28,-0.4958529615712787
10,29,-0.8375109650128604
10,30,-1.1989068255935522
10,31,-1.313766363241491
10,32,-1.3362808260394066
10,33,-1.4033554640101091
10,34,-1.6003528651464995
10,35,-2.0377024069471794
10,36,-2.647041732278451
10,37,-3.131119627708597
10,38,-3.1576793568080337
10,39,-2.7739151873331735
10,40,-2.4486374052177493
10,41,-2.321376177591674
10,42,-2.052568374260688
10,43,-1.561532748075118
10,44,-0.9974361045945618
10,45,-0.43751617804621484
10,46,-0.12919400766743805
10,47,-0.013020384055983969
10,48,0.4511647654507484
10,49,1.0235136066996633
10,50,1.0598553001297215
11,0,-3.7493936663107092
11,1,-4.493665454062354
11,2,-3.3011925107964517
11,3,-3.0558430726335812
11,4,-3.384749191815157
11,5,-3.2728219346386487
11,6,-3.218439675807676
11,7,-3.245358509457756
11,8,-3.1376638519249878
11,9,-3.1574398096806853
11,10,-2.7562659803624205
11,11,-1.6939569374857497
11,12,-1.1664017302550715
11,13,-1.185327374586448
11,14,-0.5214059828280374
11,15,0.18075752452973007
11,16,-0.1983034551354371
11,17,-0.6085648127037094
11,18,-0.24464080920863537
11,19,-0.09968566830523191
11,20,-0.4657881069447148
11,21,-0.5899022006839412
11,22,-0.4962977301019941
11,23,-0.6133314244932935
11,24,-0.9232391799363955
11,25,-1.2029255233608669
11,26,-1.01228720885123
11,27,-0.2858288166859253
11,28,0.056736277525084755
11,29,-0.43703424388185685
11,30,-0.9477511630653885
11,31,-1.1305603237549324
11,32,-1.5227924523357481
11,33,-1.9507883270520525
11,34,-1.8812728268305088
11,35,-1.854358431388156
11,36,-2.5256850754056877
11,37,-3.2084825948954823
11,38,-2.9986242510490926
11,39,-2.31825959546721
11,40,-1.9817022219352434
11,41,-1.8190388565041669
11,42,-1.4118815878721682
11,43,-0.9341634046339932
11,44,-0.4914431655155406
11,45,-0.08443981410624633
11,46,-0.05461716967000883
11,47,-0.13504905473930556
11,48,0.4656805555987644
11,49,1.257218231659886
