z,x,y
9,32,0.24210403694128313
9,33,1.1406162640688033
9,34,2.427707590216249
9,35,2.9547860643470014
9,36,2.705945067170239
9,37,2.8806340495441494
9,38,2.749415274270814
9,39,2.096826947116654
9,40,2.5764326006492633
9,41,3.2163226783641936
9,42,2.327995821317953
9,43,1.9666394872450492
9,44,3.375867750675703
9,45,4.614929618635669
9,46,5.215914049844964
9,47,5.721345591337622
9,48,5.583373397395838
9,49,5.27446685183322
9,50,5.058498397368742
10,0,6.192167342889287
10,1,8.878566660026303
10,2,6.264204665939888
10,3,6.946373162391391
10,4,8.469029786167745
10,5,7.266294538471538
10,6,6.968280814274832
10,7,7.929761480856549
10,8,6.867897721572032
10,9,5.2306077711491925
10,10,5.251219128405935
10,11,5.5843225591263
10,12,5.6390596633598316
10,13,6.027102262954609
10,14,6.215247344124748
10,15,6.035804712077344
10,16,5.802578468303929
10,17,5.273842107645605
10,18,4.560861937426554
10,19,3.6972092168692985
10,20,2.595016909779944
10,21,2.1889938855496425
10,22,2.317296174249319
10,23,1.4405054502338388
10,24,0.4913297486413093
10,25,0.8730497963720318
10,26,0.774688005292728
10,27,-0.14099943645778382
10,28,0.6653453499126074
10,29,2.0495650664343272
10,30,0.9763539289125321
10,31,-0.6052022495133006
10,32,0.2970952724040732
10,33,2.2571600499102296
10,34,3.320707500165204
10,35,3.8736695852120673
10,36,4.355512667506445
10,37,4.621486465898724
10,38,4.502790720989251
10,39,4.055795833998327
10,40,4.001871476051861
10,41,4.273014137012569
10,42,3.8333114086231004
10,43,3.5611674751247504
10,44,4.836062670647922
10,45,6.0718986441949605
10,46,5.98201330527569
10,47,6.13385552353732
10,48,6.776466350296746
10,49,6.437743250977134
10,50,5.602708944439729
11,0,6.216842835080536
11,1,8.366853828063581
11,2,5.806440451813191
11,3,6.711192207687584
11,4,7.866951316748348
11,5,6.287941858162888
11,6,6.07522465625846
11,7,7.180908393322426
11,8,6.139573481166558
11,9,4.513501502092474
11,10,4.301058044078631
11,11,4.23003354089589
11,12,4.461707121849965
11,13,5.46104137881704
11,14,5.534727891027036
11,15,4.738775008945897
11,16,4.48652143711366
11,17,4.103174595739399
11,18,3.4892201155160523
11,19,3.664590390761996
11,20,3.314073619756487
11,21,1.7242617658229311
11,22,1.224342357675378
11,23,1.8633396992794724
11,24,1.1381050263247814
11,25,-0.342323095640731
11,26,-0.657920606791973
11,27,-0.5069677069394208
11,28,-0.4736886431990748
11,29,-0.057167219891105035
11,30,0.023356051185962977
11,31,-0.4679830205699399
11,32,-0.238860736930532
11,33,0.9004787032155117
11,34,2.3213525447988173
11,35,3.831249230845776
11,36,4.516819588961788
11,37,4.183384920457541
11,38,4.409142528448312
11,39,4.870644416783926
11,40,3.9182323526815854
11,41,3.0991026885270663
11,42,3.9860447776389676
11,43,4.41494371398049
11,44,3.8503376339074737
11,45,4.795558021093507
11,46,6.3076634626162145
11,47,5.548231064176186
11,48,4.185611595734809
11,49,4.71704140715973
11,50,5.331136918713064
12,0,5.795140043169935
12,1,8.169779563336236
12,2,6.192248814412135
12,3,6.721855989282571
12,4,7.584767714196634
12,5,6.77027558988366
12,6,6.379410130464138
12,7,6.079875030106026
12,8,5.2499563593979985
12,9,5.176862335462649
12,10,5.047546203789788
12,11,4.183681213844331
12,12,4.413483706419347
12,13,5.273125133272041
12,14,4.6566819228731715
12,15,3.524916356581927
12,16,3.259288729824516
12,17,3.2148724444775785
12,18,3.3580507895216236
12,19,3.8662090986590365
12,20,3.7433315804694343
12,21,2.8469797877253944
12,22,2.1507782732683878
12,23,1.9158291089739554
12,24,1.4618714282870524
12,25,0.03758607128252683
12,26,-1.6256461515556824
12,27,-1.7964646862065035
12,28,-1.0787017716400034
12,29,-1.218534505943566
12,30,-1.282900709766157
12,31,-0.49294000568646235
12,32,-0.38851021219094456
12,33,-0.36502239603084813
12,34,1.4890281871235858
12,35,3.5167507721409548
12,36,3.838341702268656
12,37,3.8001650571953403
12,38,4.065711983857765
12,39,3.8457314147355874
12,40,3.54434781816216
12,41,3.5036857866168867
12,42,3.41682004084407
12,43,3.558115065230903
12,44,3.9171098891387617
12,45,4.485163927171305
12,46,5.3468348985914105
12,47,4.8381008179480895
12,48,2.7861821528226427
12,49,2.7065900818246265
12,50,4.499115715525776
13,0,5.90759555170987
13,1,8.516787115404005
13,2,5.825285160154552
13,3,6.338704045474476
13,4,7.9840144868697935
13,5,7.094533939427816
13,6,6.140677515130976
13,7,5.810432362560919
13,8,4.889401448573218
13,9,4.862242605312833
13,10,5.849886354311427
13,11,5.877105501408563
13,12,5.280438891474093
13,13,4.972113384282031
13,14,4.2889649590920484
13,15,3.369584962643868
13,16,3.1529509236757627
13,17,3.7350462372733166
13,18,4.536631264076017
13,19,4.811690118384045
13,20,4.8102278400577
13,21,5.24356003208096
13,22,4.85235438846293
13,23,2.8408152724164997
13,24,1.3499513368087963
13,25,0.6239500856325352
13,26,-1.410554717721576
13,27,-3.04091567366212
13,28,-1.9462551805826063
13,29,-0.8487709787816905
13,30,-1.5619214060856916
13,31,-1.6183080058634383
13,32,-0.41240984451120594
13,33,0.5877046698277948
13,34,1.7204610078966045
13,35,3.1322161536016004
13,36,4.0031450430627755
13,37,4.392503421630011
13,38,4.10859935189419
13,39,3.432128988276956
13,40,3.9638954537222357
13,41,4.765586414402258
13,42,3.8334528534426324
13,43,3.3895535398785452
13,44,5.152562344407776
13,45,6.06482035647808
13,46,5.057422292690189
13,47,4.480717692635767
13,48,4.237737418783913
13,49,3.681151011195786
13,50,3.9421997491022767
14,0,6.767489467243786
14,1,8.586927555453093
14,2,4.82055120234605
14,3,5.636096381493656
14,4,7.6529732882694175
14,5,6.025755471420288
14,6,5.0589922896738875
14,7,5.7150349957227
14,8,4.3794995485373915
14,9,3.2473680216911185
14,10,5.019469216791487
14,11,6.336428048809661
14,12,5.307701068690537
14,13,4.118086718671836
14,14,3.374098872197317
14,15,2.731011337470205
14,16,3.0428583306856782
14,17,4.049352871313416
14,18,4.733207989032765
14,19,5.302412552022466
14,20,6.058922254261155
14,21,6.58908343070331
14,22,6.1777665553501455
14,23,4.239817101721091
14,24,1.6504287567439593
14,25,-0.1926587111105612
14,26,-1.7528282666007917
14,27,-3.1877910092602355
14,28,-2.90807361322113
14,29,-1.6668695306991126
14,30,-1.9361195785695273
14,31,-2.516328225035633
14,32,-1.1230309159977976
14,33,0.7835376928704961
14,34,1.7053366735612474
14,35,2.621888405342956
14,36,3.424233431732386
14,37,3.351833902921568
14,38,3.3289805125129504
14,39,3.5748190859091022
14,40,3.2522235374723234
14,41,3.0193848027759302
14,42,3.4352146977466047
14,43,3.745197694245674
14,44,4.212394060959256
14,45,5.041033929904376
14,46,4.777764876334823
14,47,3.6465933636399694
14,48,3.5974669354340274
14,49,3.958912164814838
14,50,3.095091181387739
15,0,7.519975861493454
15,1,8.853918579091332
15,2,5.083217859436539
15,3,5.415524503778125
15,4,6.5667954833349125
