z,x,y
7,16,2.5975407190187285
7,17,2.1733657562007274
7,18,1.3168224334379846
7,19,1.2754974936371475
7,20,1.9246937697201463
7,21,2.153188867108753
7,22,2.0117436112925904
7,23,2.0967589913821567
7,24,2.3211679272008277
7,25,2.41093493795621
7,26,2.293087443918212
7,27,1.9646136139833479
7,28,1.6750084526343672
7,29,1.5597620036212518
7,30,1.2499821444601595
8,0,3.0849594496009005
8,1,4.040173421750861
8,2,2.7991764968754094
8,3,2.9285978272621476
8,4,3.8195447772010516
8,5,4.278725811313494
8,6,4.43911531441895
8,7,3.6530291229436633
8,8,2.287114184946005
8,9,1.7293160993136498
8,10,1.3636688664560603
8,11,0.6160127993908342
8,12,0.8428401338357077
8,13,1.856656440653472
8,14,2.0250481227845443
8,15,1.7801344902712863
8,16,1.9188382002723674
8,17,1.5722470602142966
8,18,0.8376361775753769
8,19,0.9287136251090968
8,20,1.4241978918078442
8,21,1.2916463034525165
8,22,0.9602874071257692
8,23,1.1052166519177935
8,24,1.563324055196067
8,25,1.9442967928928188
8,26,1.8789675412894062
8,27,1.3844786373978066
8,28,1.1202746959337102
8,29,1.1724282127948469
8,30,0.7820086238713098
9,0,3.0202558374269097
9,1,3.9190916892579235
9,2,2.6623130457575326
9,3,2.7499060616687654
9,4,3.4850582427659975
9,5,3.9585452534838916
9,6,4.2692660405491285
9,7,3.402314795023859
9,8,1.8824031415868216
9,9,1.4313877422323777
9,10,1.243762503026652
9,11,0.5556933887230583
9,12,0.8148356822605654
9,13,1.7527426463610554
9,14,1.6857619829796444
9,15,1.2809709610329079
9,16,1.419496079468446
9,17,1.1351304789637702
9,18,0.5066690643990669
9,19,0.6037807613984518
9,20,0.8780572990615793
9,21,0.5483957900450113
9,22,0.23640760778499562
9,23,0.4446513435126678
9,24,0.9293345087142427
9,25,1.3656707496427214
9,26,1.3478404089023082
9,27,0.9417976259235775
9,28,0.8729835213292345
9,29,1.0481930485415942
9,30,0.6020187762622768
10,0,3.09124358068452
10,1,3.8575176050115023
10,2,2.4099169546087134
10,3,2.4530163418282713
10,4,3.255029853675467
10,5,3.828596164890717
10,6,4.229222771143613
10,7,3.310708874098191
10,8,1.649653896444533
10,9,1.2951051233516122
10,10,1.4636052673943154
10,11,1.0013909066861473
10,12,1.2198813237301545
10,13,2.07068011380738
10,14,1.9495560975850885
10,15,1.4522528700697297
10,16,1.511837419391561
10,17,1.2484601676677824
10,18,0.6710577579169361
10,19,0.6835132946700391
10,20,0.7428832397264884
10,21,0.33775342603405817
10,22,0.19064906691021166
10,23,0.46868366314925325
10,24,0.754006397418289
10,25,1.0870858028592387
10,26,1.3001122727421266
10,27,1.1670999165772937
10,28,1.1541087455002024
10,29,1.2742594526186646
10,30,0.8081535955348954
11,0,2.9861817678402556
11,1,3.667053064552012
11,2,1.9676255266663105
11,3,1.9791772760588953
11,4,3.058077912081743
11,5,3.6996730015924633
11,6,3.912420386120982
11,7,2.963388853362773
11,8,1.3396869832254605
11,9,0.925569966779001
11,10,1.2381876628202055
11,11,1.1018529826041084
11,12,1.3943085828404036
11,13,2.107254417475557
11,14,1.9533598427887036
11,15,1.4656050683075355
11,16,1.4533548418618487
11,17,1.148225672186452
11,18,0.5685470965082664
11,19,0.4735102541831703
11,20,0.35198643580223177
11,21,-0.0735844341526702
11,22,-0.04503706825381869
11,23,0.2679115128690632
11,24,0.31550089187334734
11,25,0.575650900271906
11,26,1.1063507087452868
11,27,1.225422292066066
11,28,1.1032791557869508
11,29,1.0433078023565125
11,30,0.5687519026802903
12,0,2.903982819297027
12,1,3.564048216789429
12,2,1.8645653501027528
12,3,1.997989595417752
12,4,3.2716558976910797
12,5,3.8807159659978314
12,6,3.8815024295869063
12,7,2.913163396498275
12,8,1.3828814394678526
12,9,0.8725571737379616
12,10,1.109231438380164
12,11,1.1620253400658165
12,12,1.6082043539775455
12,13,2.2058949047654597
12,14,1.8990155546026557
12,15,1.387743110962563
12,16,1.3842149892913902
12,17,1.0634178066500866
12,18,0.4453656297151764
12,19,0.2581767465358758
12,20,0.04524900802545896
12,21,-0.3457649990255237
12,22,-0.1887794997256327
12,23,0.14134451961705444
12,24,0.05420462493407775
12,25,0.28557574901898986
12,26,1.0053720107209059
12,27,1.2455871224770276
12,28,1.0018635946702932
12,29,0.8189222526513373
12,30,0.40852990713779735
13,0,2.833191224646001
13,1,3.494536963781148
13,2,1.874049158508859
13,3,2.1581528411941866
13,4,3.5195122359586697
13,5,4.089474142754022
13,6,4.04458117630234
13,7,3.1039045503537612
13,8,1.5831170256738694
13,9,1.0030869014011212
13,10,1.2008131807653686
13,11,1.3301443444825867
13,12,1.8502727914777932
13,13,2.390722738707982
13,14,1.9763782762522368
13,15,1.4414693520528348
13,16,1.4752094260028337
13,17,1.1695152942340379
13,18,0.5367193310729191
13,19,0.3352583459646113
13,20,0.140880071586787
13,21,-0.18244863204388043
13,22,0.024099040795043287
13,23,0.2903230939230894
13,24,0.08680006985928748
13,25,0.32856588147274834
13,26,1.1754858676177542
13,27,1.4308429736320474
13,28,1.0703019783530436
13,29,0.9139827775870067
13,30,0.6827303141938289
14,0,2.638743863929699
14,1,3.309905663198814
14,2,1.521266055781159
14,3,1.7031944976424709
14,4,3.158135370625693
14,5,3.812827713336021
14,6,3.7758420530137333
14,7,2.9083184199841345
14,8,1.485502603755376
14,9,0.8702654434515191
14,10,0.976111639546326
14,11,1.0916254225010262
14,12,1.5827461610357993
14,13,2.0525393661217937
14,14,1.7047536708528581
14,15,1.3162415206829339
14,16,1.330493655115459
14,17,0.9294363889211291
