localTriax,localLode,localPeeq,localDIL,localPEEQ > DIL,local-delPEEQ/DIL,local-DILaccu,local-DILaccu > 1,surfFac
-0.05617248870522088,0.01725247673747723,0.09290409936673111,0.109,0,0.08081951681893552,0.768703918155505,0,0.8758657414520705
-0.06119679059051925,0.009590699986537702,0.10182181662983363,0.11,0,0.08117248716947333,0.8498764053249783,0,0.8755771672524792
-0.08675231602072297,-0.04611930282428668,0.11139283950130145,0.115,0,0.0837819798819189,0.9336583852068973,0,0.8759251448775859
-0.09181332763502927,-0.054861116308358,0.12093229240013496,0.116,1,0.08208076310401115,1.0157391483109084,1,0.8766072195683917
-0.10812537501566818,-0.09021412219948978,0.13138524360126916,0.12,1,0.08729765824147151,1.10303680655238,1,0.8777197129087208
-0.107269172177974,-0.08607763467882211,0.14153715636995112,0.12,1,0.08424652580301092,1.1872833323553909,1,0.8785246905818997
-0.11893333357133182,-0.11180039424731099,0.1525385543290112,0.124,1,0.08894821837079897,1.2762315507261899,1,0.8797606027508462
-0.10104264347022503,-0.06857402694696864,0.16321612418525763,0.118,1,0.09075562589292223,1.3669871766191122,1,0.8803695672918992
-0.10136941575639605,-0.0683192511204289,0.17434742177526164,0.118,1,0.09411157312684684,1.461098749745959,1,0.8811834948615761
-0.08774979724188113,-0.035517768729034734,0.18552580765551985,0.114,1,0.09783795580791302,1.558936705553872,1,0.8815091754121415
-0.055600562193717465,0.040052598873490074,0.19671042553252657,0.109,1,0.10256246684192175,1.661499172395794,1,0.8814039934179229
-0.026115182048173147,0.10881346273123114,0.20748847433262396,0.108,1,0.10034830398873942,1.7618474763845333,1,0.8815559794623441
-0.0001876140875378542,0.17002198319981376,0.21841334675749147,0.109,1,0.10027437972162091,1.8621218561061543,1,0.8817263361793473
0.027314987438092964,0.23560601198986295,0.22931433634625542,0.112,1,0.09709329468420927,1.9592151507903637,1,0.8819603903323181
0.05673133039055105,0.30648355706409514,0.2401383142504427,0.119,1,0.09097340291727292,2.0501885537076365,1,0.882301917833135
0.1022441822222999,0.4168957101240716,0.2503133155405521,0.134,1,0.07632641802417542,2.126514971731812,1,0.8830802364347058
0.12164372474075084,0.4657488653982471,0.26072417489356464,0.142,1,0.07319936614306417,2.1997143378748762,1,0.8839856331460724
0.14937050898624832,0.5368925638673449,0.27085351198911667,0.156,1,0.0653045916240316,2.265018929498908,1,0.8851195701685318
0.17038359821956503,0.5907364672421903,0.2812914037042194,0.168,1,0.061853005540053324,2.3268719350389615,1,0.8864755421406577
0.19616030759151043,0.6556567103812418,0.2910665327476131,0.184,1,0.05331739387861867,2.38018932891758,1,0.8880085088560863
0.22426841469777642,0.7260037916617953,0.3009954301847351,0.202,1,0.04894721311917091,2.429136542036751,1,0.889801835022605
0.2478608730947397,0.784671588765254,0.3105367033018006,0.219,1,0.04343581680209673,2.4725723588388475,1,0.8916925789706636
0.2695061404484655,0.8367341168701152,0.3202275310953458,0.234,1,0.041469724827206005,2.5140420836660535,1,0.8937310525967832
0.28488886667478436,0.8705852486009116,0.3296138768394788,0.244,1,0.038555994695282834,2.5525980783613362,1,0.8957402776163105
0.29871780998023073,0.8937304974253829,0.33909324804941815,0.25,1,0.038022349801613994,2.5906204281629504,1,0.8978116615914951
0.3079968657150962,0.9033028630106972,0.34834538234604734,0.251,1,0.03658641885505232,2.6272068470180026,1,0.8998454715965166
0.3146344823167404,0.9076570956606257,0.3576768313844998,0.252,1,0.037365565285181146,2.6645724123031838,1,0.9018671938841681
0.31966818127785546,0.9097248851135856,0.3667949363589287,0.251,1,0.03623518118368396,2.700807593486868,1,0.9038306116425241
0.3226626771899878,0.9114756799923376,0.3759796371062596,0.251,1,0.03663915592562708,2.737446749412495,1,0.905769848130631
0.32351703926628794,0.913388690387853,0.38498394439617795,0.252,1,0.03576052590425759,2.7732072753167527,1,0.9076363326707269
0.3233842990635909,0.9155140223451783,0.39402092827690965,0.253,1,0.035630279926554174,2.808837555243307,1,0.9094506393839773
0.3221057199509802,0.9170847545787463,0.4028844204213884,0.254,1,0.03509734019709134,2.8439348954403982,1,0.9111806543815072
0.3196883891625888,0.9189201374273611,0.4117335867550638,0.255,1,0.03451297644553802,2.8784478718859363,1,0.9128495685937343
0.3179031095471692,0.9197326767716866,0.42041212320327753,0.256,1,0.03401321943690931,2.9124610913228457,1,0.9144480338603725
0.3149213112575034,0.9203229929194153,0.4290262187520663,0.257,1,0.03348773666463388,2.9459488279874795,1,0.9159815568164219
0.31162623042998233,0.9198834681733804,0.43749057584338713,0.257,1,0.033011299084166355,2.978960127071646,1,0.9174396739591922
0.31054871645797155,0.9202923044510892,0.4457961560951338,0.258,1,0.03217755566716467,3.0111376827388106,1,0.9188915377294481
0.30826361387010465,0.9200055179550645,0.4546763027707736,0.258,1,0.03443965767829598,3.0455773404171067,1,0.9203369317878747
0.30679459675125803,0.9192875625638359,0.46181253840525943,0.259,1,0.02746564915490397,3.0730429895720106,1,0.9214916486764707
0.30527834292494194,0.918518151014728,0.4702044129371643,0.259,1,0.032485482028940894,3.1055284716009517,1,0.9228260896972851
0.3053137268350605,0.9198783473527404,0.47777214729123646,0.259,1,0.029327028741539078,3.134855500342491,1,0.9240234696331869
0.3046337200103231,0.9193294297783479,0.4852494158678586,0.259,1,0.02856124510038634,3.1634167454428774,1,0.9251594573608112
0.3039010824161813,0.9189747415028326,0.4932780729399787,0.259,1,0.031257874397229164,3.194674619840107,1,0.9263797454354878
0.3039529146102192,0.920028528807573,0.49980002641677845,0.26,1,0.0250413980151291,3.219716017855236,1,0.9273655075317329
0.3040110123504911,0.9209286929702104,0.506996572845512,0.26,1,0.027698819555062325,3.2474148374102985,1,0.9284243127143006
0.3043801810749,0.9222740664785383,0.5139484802881876,0.26,1,0.026496099189029895,3.273910936599328,1,0.9294431143828755
0.3062088644654215,0.924850337482813,0.5200963500473235,0.261,1,0.023751871462456466,3.2976628080617845,1,0.9303834487101607
0.3074696729208257,0.9267675860636739,0.5266331723994678,0.262,1,0.024854913527300255,3.322517721589085,1,0.9313326630616554
0.3047045847689698,0.9236206203334919,0.5328723755147722,0.261,1,0.024146682117063768,3.3466644037061486,1,0.9322080458034806
0.30292755023434625,0.9220997810152645,0.5388615139656596,0.261,1,0.02301261409899298,3.3696770178051416,1,0.9330531135346811
0.29888602745439474,0.915347220442999,0.5451254207226965,0.259,1,0.023946227836315746,3.3936232456414572,1,0.9339337911974512
0.2985920368357224,0.9154214588579498,0.5508033914698495,0.259,1,0.022005790782810182,3.4156290364242676,1,0.9346858693679019
0.3414452391855653,0.9171096162186222,0.557771602438556,0.249,1,0.028153023217192777,3.4437820596414603,1,0.9355061631063433
0.500033192388935,0.4367001346763126,0.5825847031341659,0.084,1,0.29351643282781203,3.7372984924692725,1,0.9347362797389397
0.6031871462184681,0.05659569270068519,0.5843197049366103,0.041,1,0.0414286851943355,3.7787271776636078,1,0.9346635854280062
0.6437578298135829,-0.11820818479403584,0.5843546779619323,0.04,1,0.002470466885928102,3.7811976445495357,1,0.9346360988042934
0.6473003799241118,-0.13481865491947292,0.5843556233578258,0.041,1,0.0,3.7811976445495357,1,0.9346375116310854
