localTriax,localLode,localPeeq,localDIL,localPEEQ > DIL,local-delPEEQ/DIL,local-DILaccu,local-DILaccu > 1,surfFac
0.4197200695276333,0.9019609808388974,0.359108326335748,0.224,1,0.044681365404941456,2.862813445977531,1,0.8728759314886547
0.42348571718923855,0.8930920031796622,0.36922805942595005,0.22,1,0.04598831085686131,2.9088017568343925,1,0.8736524540947396
0.4264859123138835,0.8859035491962298,0.3791631832718849,0.216,1,0.046235863999479904,2.9550376208338722,1,0.8743477908796573
0.42822220306412234,0.8808252458179536,0.3891919516026974,0.214,1,0.046722296949511445,3.001759917783384,1,0.8750207125290055
0.42863333818130006,0.87948312142461,0.39904545185466617,0.213,1,0.04591265058487905,3.047672568368263,1,0.8756531713488117
0.4281990392210307,0.8797711894816181,0.40896211564540863,0.214,1,0.04680562201728932,3.0944781903855523,1,0.8762244018289591
0.42694293833796765,0.8816564575647065,0.41869291725258034,0.215,1,0.04519673920015203,3.1396749295857043,1,0.8767774058576161
0.42497439668822506,0.8859092297846584,0.42840647511184216,0.217,1,0.04477883902784767,3.184453768613552,1,0.8773229371633311
0.4229427193054213,0.8912707468900307,0.4379484777649243,0.219,1,0.0433663321532446,3.2278201007667966,1,0.8778316605558766
0.4199291977033859,0.8978084164765026,0.44738502862552804,0.222,1,0.042755653887139734,3.2705757546539362,1,0.8783935058687764
0.4171876007006445,0.9033052079301066,0.45668007992208004,0.225,1,0.04135229005131108,3.3119280447052475,1,0.8788892463416826
0.41445504006543527,0.9096125097662746,0.465833256021142,0.228,1,0.0399239090269771,3.3518519537322247,1,0.8793668337185935
0.4130003840358735,0.9122473861846087,0.47557741155227023,0.229,1,0.04274170025039732,3.394593653982622,1,0.8798891269517676
0.4110079374477739,0.9152238512871134,0.4834320799758038,0.231,1,0.03378093788678742,3.4283745918694093,1,0.88028166731473
0.4087537710260083,0.9188312678463316,0.4926516891767581,0.233,1,0.03994320515344669,3.468317797022856,1,0.8807782644048261
0.4077327225202394,0.921237914071331,0.5010048138598601,0.234,1,0.0354684556745277,3.5037862526973838,1,0.881174521723526
0.40615957667705954,0.9228047443418842,0.5092449268947045,0.235,1,0.03489384264803859,3.5386800953454225,1,0.8815661434400182
0.40550737326249614,0.9232703187320416,0.5181017325570186,0.235,1,0.03781813394973867,3.576498229295161,1,0.8819943785630082
0.4040677521767006,0.924821334271554,0.5253046409537395,0.236,1,0.030470933341251383,3.606969162636412,1,0.8823400157303897
0.40368206808938073,0.9243646742733646,0.5332590465744337,0.236,1,0.033869037801264525,3.6408382004376767,1,0.8827003455756615
0.40291540094395617,0.9246946828388546,0.540940906231602,0.237,1,0.032132869557339926,3.6729710699950164,1,0.8830648055055379
0.4035023436518294,0.9213044456882856,0.5477833915501833,0.235,1,0.02935591581695435,3.702326985811971,1,0.8833583552966591
0.4042041685602531,0.9213352025637868,0.5550372395664454,0.235,1,0.030652572271824656,3.7329795580837954,1,0.8836716528976042
0.4002573566619016,0.9309618682463325,0.5619695136944453,0.24,1,0.029210792170699867,3.762190350254495,1,0.8839410390353962
0.39920623593882315,0.9319129213279084,0.5685980543494225,0.24,1,0.027468937561822553,3.789659287816318,1,0.8842563028903574
0.3955769631443253,0.9382047173937345,0.5755403054257234,0.244,1,0.028316172536205154,3.817975460352523,1,0.8845793179976639
0.39718322528465294,0.9329349286021437,0.5817347280681133,0.241,1,0.025707717607681983,3.8436831779602048,1,0.8849878165542586
0.4184671501457135,0.8473401225984851,0.5894735530018806,0.204,1,0.038227068456222445,3.8819102464164272,1,0.8851945418581069
0.49432242886308836,0.5087851213331281,0.6160410555700461,0.098,1,0.26912012307117883,4.151030369487606,1,0.8839720228330237
0.5631952027017608,0.24188167699674948,0.6178697322805723,0.054,1,0.03533167784267133,4.186362047330277,1,0.8839118052222142
0.590942250580112,0.11663421068344675,0.6178697322805723,0.044,1,0.0,4.186362047330277,1,0.8839387139300278
0.5977339709088615,0.09247978397805663,0.6178697322805723,0.042,1,0.0,4.186362047330277,1,0.8839414801998758
